,X,Y,Z,U,t
143351,4.0508972681777635,5.435624427450622,18.58294024164088,7.735352105117289,35.83792918964595
143352,4.054364999183513,5.443808989297628,18.57606516258078,7.735668973695217,35.83817919089596
143353,4.057844523949564,5.45200664684365,18.569207691013094,7.7359858229337695,35.83842919214596
143354,4.061335845749926,5.46021741867213,18.5623678588049,7.73630265283218,35.83867919339597
143355,4.064838967896817,5.468441323351732,18.555545697932207,7.736619463389634,35.83892919464598
143356,4.0683538937405315,5.476678379435923,18.548741240480226,7.736936254605337,35.83917919589598
143357,4.071880626669304,5.484928605462552,18.541954518643674,7.7372530264785215,35.83942919714599
143358,4.075419170109176,5.49319201995343,18.535185564727055,7.737569779008363,35.83967919839599
143359,4.07896952752386,5.501468641413905,18.528434411144953,7.737886512194097,35.839929199646
143360,4.082531702414607,5.509758488332437,18.521701090422322,7.738203226034917,35.840179200896
143361,4.0861056983200665,5.518061579180172,18.514985635194765,7.738519920530042,35.84042920214601
143362,4.089691518816151,5.526377932410508,18.50828807820884,7.738836595678671,35.84067920339602
143363,4.0932891675158976,5.534707566458671,18.501608452322326,7.739153251480011,35.840929204646024
143364,4.09689864806933,5.543050499741278,18.494946790504546,7.73946988793328,35.84117920589603
143365,4.100519964163318,5.551406750655901,18.488303125836627,7.739786505037674,35.841429207146035
143366,4.10415311952144,5.559776337580637,18.4816774915118,7.740103102792416,35.841679208396044
143367,4.107798117903838,5.568159278873661,18.475069920835697,7.7404196811967,35.84192920964605
143368,4.11145496310708,5.576555592872793,18.468480447226632,7.740736240249747,35.842179210896056
143369,4.1151236589640146,5.584965297895051,18.46190910421589,7.74105277995076,35.842429212146065
143370,4.118804209343631,5.593388412236212,18.455355925448035,7.741369300298942,35.84267921339607
143371,4.122496618150913,5.601824954170361,18.448820944681174,7.741685801293512,35.84292921464608
143372,4.126200889326693,5.610274941949445,18.442304195787266,7.742002282933663,35.84317921589608
143373,4.1299170268475125,5.618738393802825,18.435805712752412,7.742318745218633,35.84342921714609
143374,4.133645034725468,5.627215327936821,18.429325529677136,7.742635188147594,35.84367921839609
